status_id,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
614855718638584_679116898879132,4,54,0,0,54,0,0,0,0,0
614855718638584_679107468880075,4,431,3450,533,329,90,2,9,0,1
614855718638584_678944385563050,2,11,0,0,11,0,0,0,0,0
614855718638584_678934958897326,2,20,0,0,20,0,0,0,0,0
614855718638584_678925212231634,2,12,0,0,12,0,0,0,0,0
614855718638584_678919985565490,2,16,1,0,16,0,0,0,0,0
614855718638584_678848228905999,4,330,2409,397,207,118,0,5,0,0
614855718638584_678246048966217,2,10,0,0,10,0,0,0,0,0
614855718638584_678212998969522,2,29,0,1,29,0,0,0,0,0
614855718638584_678193478971474,2,44,0,0,43,1,0,0,0,0
614855718638584_678176705639818,4,43,0,0,43,0,0,0,0,0
614855718638584_678175025639986,4,355,1249,349,245,100,1,5,1,3
614855718638584_678033908987431,2,51,4,0,51,0,0,0,0,0
614855718638584_677996325657856,2,16,0,0,16,0,0,0,0,0
614855718638584_677984948992327,2,83,13,0,80,2,1,0,0,0
614855718638584_677974852326670,2,42,0,0,40,0,2,0,0,0
614855718638584_677927252331430,2,24,0,1,22,2,0,0,0,0
614855718638584_677920218998800,4,17,0,0,16,1,0,0,0,0
614855718638584_677916318999190,4,433,1814,451,269,160,0,3,0,1
614855718638584_677838785673610,2,16,0,0,16,0,0,0,0,0
614855718638584_677816685675820,2,23,0,1,23,0,0,0,0,0
614855718638584_677343942389761,2,20,0,0,20,0,0,0,0,0
614855718638584_677284739062348,2,15,0,0,15,0,0,0,0,0
614855718638584_677268159064006,2,14,0,0,14,0,0,0,0,0
614855718638584_677252455732243,4,321,1594,318,164,149,3,1,3,1
614855718638584_677098622414293,2,30,1,0,30,0,0,0,0,0
614855718638584_677083879082434,2,10,0,0,10,0,0,0,0,0
614855718638584_677078835749605,2,33,0,0,32,1,0,0,0,0
614855718638584_677052432418912,2,37,4,0,37,0,0,0,0,0
614855718638584_677031752420980,4,45,2,0,45,0,0,0,0,0
614855718638584_677029582421197,4,8,0,0,8,0,0,0,0,0
614855718638584_677029385754550,4,22,0,0,22,0,0,0,0,0
614855718638584_677024562421699,4,337,2638,270,175,156,1,4,0,1
614855718638584_676391625818326,2,18,3,0,18,0,0,0,0,0
614855718638584_676351159155706,4,233,1039,280,161,70,0,1,1,0
614855718638584_676309049159917,2,29,0,0,29,0,0,0,0,0
614855718638584_676287859162036,4,276,306,285,158,113,2,2,1,0
614855718638584_676100845847404,4,158,234,92,108,48,0,2,0,0
614855718638584_676092142514941,2,19,0,0,19,0,0,0,0,0
614855718638584_676065119184310,2,35,0,0,35,0,0,0,0,0
614855718638584_676053572518798,2,41,5,0,41,0,0,0,0,0
614855718638584_676035732520582,4,26,0,0,26,0,0,0,0,0
614855718638584_676029475854541,4,244,1356,332,176,67,1,0,0,0
614855718638584_675937132530442,2,22,1,1,22,0,0,0,0,0
614855718638584_675377195919769,2,29,0,1,29,0,0,0,0,0
614855718638584_675349382589217,4,40,0,0,40,0,0,0,0,0
614855718638584_675345412589614,4,256,2979,434,195,50,2,9,0,0
614855718638584_675327782591377,2,12,0,0,12,0,0,0,0,0
614855718638584_675298892594266,4,15,0,0,15,0,0,0,0,0
614855718638584_675285412595614,4,19,0,0,19,0,0,0,0,0
614855718638584_675280799262742,4,226,359,342,149,73,1,3,0,0
614855718638584_675119645945524,2,26,0,1,26,0,0,0,0,0
614855718638584_675101439280678,2,22,3,0,22,0,0,0,0,0
614855718638584_675085889282233,2,46,10,1,46,0,0,0,0,0
614855718638584_675039079286914,4,54,0,0,54,0,0,0,0,0
614855718638584_675032979287524,4,335,2112,597,201,131,1,2,0,0
614855718638584_674186952705460,2,13,1,0,13,0,0,0,0,0
614855718638584_674149292709226,4,38,0,0,38,0,0,0,0,0
614855718638584_674142336043255,4,223,1950,433,155,64,1,0,1,2
614855718638584_674126629378159,2,14,0,0,13,1,0,0,0,0
614855718638584_674123099378512,2,11,0,0,11,0,0,0,0,0
614855718638584_674104912713664,2,13,0,0,13,0,0,0,0,0
614855718638584_674091196048369,4,160,326,300,127,32,1,0,0,0
614855718638584_673478632776292,2,8,0,0,7,1,0,0,0,0
614855718638584_673446136112875,2,24,2,1,23,1,0,0,0,0
614855718638584_673425156114973,2,24,3,0,23,1,0,0,0,0
614855718638584_673390092785146,4,36,0,0,35,1,0,0,0,0
614855718638584_673390062785149,4,8,0,0,8,0,0,0,0,0
614855718638584_673383399452482,4,269,783,357,146,117,1,3,1,1
614855718638584_673227509468071,2,36,3,0,35,1,0,0,0,0
614855718638584_673219109468911,2,12,0,0,11,1,0,0,0,0
614855718638584_673200212804134,4,135,245,133,66,64,1,4,0,0
614855718638584_673146409476181,2,22,0,0,22,0,0,0,0,0
614855718638584_673138292810326,4,34,0,0,34,0,0,0,0,0
614855718638584_673132962810859,4,230,1562,322,140,90,0,0,0,0
614855718638584_672608192863336,2,50,0,0,44,0,0,6,0,0
614855718638584_672503692873786,2,19,0,0,18,1,0,0,0,0
614855718638584_672465209544301,2,15,0,0,14,1,0,0,0,0
614855718638584_672454646212024,2,13,1,0,12,1,0,0,0,0
614855718638584_672448196212669,4,1,0,0,0,1,0,0,0,0
614855718638584_672444322879723,4,182,443,135,91,89,2,0,0,0
614855718638584_672430466214442,2,24,0,0,22,2,0,0,0,0
614855718638584_672386619552160,2,33,0,1,32,1,0,0,0,0
614855718638584_672363892887766,4,42,0,0,41,1,0,0,0,0
614855718638584_672355622888593,4,249,1244,469,143,103,2,1,0,0
614855718638584_672160002908155,2,17,0,0,17,0,0,0,0,0
614855718638584_672146792909476,2,19,0,2,19,0,0,0,0,0
614855718638584_672104586247030,4,34,0,0,33,1,0,0,0,0
614855718638584_672095952914560,4,322,1503,491,201,113,1,2,2,3
614855718638584_671519786305510,2,9,0,0,9,0,0,0,0,0
614855718638584_671461026311386,2,43,2,0,43,0,0,0,0,0
614855718638584_671405286316960,4,385,1651,489,230,146,2,4,2,1
614855718638584_671209429669879,2,38,3,1,38,0,0,0,0,0
614855718638584_671199863004169,4,40,0,0,40,0,0,0,0,0
614855718638584_671194563004699,4,166,1199,348,131,35,0,0,0,0
614855718638584_671174023006753,2,17,1,0,17,0,0,0,0,0
614855718638584_671159486341540,2,23,0,0,23,0,0,0,0,0
614855718638584_671152983008857,4,8,0,0,7,1,0,0,0,0
614855718638584_671150346342454,4,169,293,195,99,69,0,1,0,0
614855718638584_670531536404335,2,23,4,0,23,0,0,0,0,0
614855718638584_670524223071733,2,17,1,0,17,0,0,0,0,0
614855718638584_670520926405396,2,28,0,3,28,0,0,0,0,0
614855718638584_670478049743017,2,50,3,0,50,0,0,0,0,0
614855718638584_670463706411118,4,79,0,0,79,0,0,0,0,0
614855718638584_670459496411539,4,219,1172,274,114,104,1,0,0,0
614855718638584_670448919745930,2,24,0,0,24,0,0,0,0,0
614855718638584_670434053080750,2,29,4,0,29,0,0,0,0,0
614855718638584_670416879749134,4,85,0,0,84,1,0,0,0,0
614855718638584_670416583082497,4,185,519,301,134,46,0,4,1,0
614855718638584_670244833099672,2,14,0,0,14,0,0,0,0,0
614855718638584_670211226436366,4,193,800,336,126,64,0,3,0,0
614855718638584_670194086438080,2,13,1,0,13,0,0,0,0,0
614855718638584_670179796439509,2,50,1,0,49,1,0,0,0,0
614855718638584_670161186441370,4,206,525,265,147,56,0,3,0,0
614855718638584_669519046505584,4,46,0,0,46,0,0,0,0,0
614855718638584_669517446505744,4,151,667,195,106,45,0,0,0,0
614855718638584_669500343174121,2,31,3,0,30,1,0,0,0,0
614855718638584_669485643175591,2,32,1,0,32,0,0,0,0,0
614855718638584_669451306512358,4,255,505,187,168,80,5,1,0,1
614855718638584_669270276530461,4,144,271,90,120,22,1,1,0,0
614855718638584_669260059864816,2,11,0,0,11,0,0,0,0,0
614855718638584_669256316531857,4,9,0,0,9,0,0,0,0,0
614855718638584_669252729865549,4,64,100,68,57,7,0,0,0,0
614855718638584_669234456534043,2,9,0,0,9,0,0,0,0,0
614855718638584_669201956537293,2,11,0,0,11,0,0,0,0,0
614855718638584_669193566538132,4,27,0,0,27,0,0,0,0,0
614855718638584_669193246538164,4,8,0,0,8,0,0,0,0,0
614855718638584_669190346538454,4,253,1051,334,155,93,1,3,0,1
614855718638584_668554069935415,2,35,2,1,35,0,0,0,0,0
614855718638584_668522986605190,2,26,1,1,25,1,0,0,0,0
614855718638584_668508506606638,4,248,1382,299,182,65,0,1,0,0
614855718638584_668485499942272,2,36,0,0,36,0,0,0,0,0
614855718638584_668462546611234,4,180,307,217,153,25,0,1,0,1
614855718638584_668240819966740,2,28,0,0,28,0,0,0,0,0
614855718638584_668213329969489,2,45,6,2,43,1,1,0,0,0
614855718638584_668188089972013,4,389,2798,564,233,152,0,2,0,2
614855718638584_667506623373493,2,34,0,0,34,0,0,0,0,0
614855718638584_667455506711938,2,23,1,0,22,1,0,0,0,0
614855718638584_667430640047758,2,44,2,0,42,2,0,0,0,0
614855718638584_667406920050130,4,520,2546,659,353,156,5,4,1,1
614855718638584_667196103404545,4,116,337,109,78,37,0,0,1,0
614855718638584_667152946742194,2,20,0,0,19,1,0,0,0,0
614855718638584_667122673411888,4,339,1082,423,213,119,0,6,1,0
614855718638584_666602050130617,4,28,0,0,27,1,0,0,0,0
614855718638584_666598153464340,4,156,286,76,108,42,0,6,0,0
614855718638584_666590233465132,2,42,0,0,40,2,0,0,0,0
614855718638584_666570553467100,2,15,0,0,14,1,0,0,0,0
614855718638584_666558183468337,2,38,1,0,37,1,0,0,0,0
614855718638584_666543803469775,4,305,1415,418,186,117,1,1,0,0
614855718638584_666435500147272,4,15,0,0,14,1,0,0,0,0
614855718638584_666429656814523,4,2,0,0,2,0,0,0,0,0
614855718638584_666428030148019,4,4,0,0,4,0,0,0,0,0
614855718638584_666426943481461,4,171,236,82,70,100,0,1,0,0
614855718638584_666407880150034,2,7,0,0,7,0,0,0,0,0
614855718638584_666384076819081,4,9,0,0,9,0,0,0,0,0
614855718638584_666380716819417,4,423,1661,584,266,152,0,2,1,2
614855718638584_665920573532098,4,22,2,0,22,0,0,0,0,0
614855718638584_665917873532368,4,136,250,51,102,32,0,1,1,0
614855718638584_665871753536980,2,27,0,0,26,0,0,0,1,0
614855718638584_665868346870654,4,15,0,0,15,0,0,0,0,0
614855718638584_665862616871227,4,285,1293,295,167,111,1,5,0,1
614855718638584_665754500215372,4,128,200,63,59,67,1,1,0,0
614855718638584_665721716885317,2,18,1,0,18,0,0,0,0,0
614855718638584_665710440219778,2,5,0,0,5,0,0,0,0,0
614855718638584_665703056887183,4,325,798,354,200,120,0,4,0,1
614855718638584_665268700263952,2,17,4,1,17,0,0,0,0,0
614855718638584_665251280265694,2,15,0,0,15,0,0,0,0,0
614855718638584_665238350266987,4,204,1200,307,162,39,1,2,0,0
614855718638584_665232546934234,2,17,0,0,17,0,0,0,0,0
614855718638584_665200230270799,4,186,325,253,109,71,0,3,1,2
614855718638584_665106613613494,2,18,0,0,18,0,0,0,0,0
614855718638584_665095920281230,4,11,0,0,10,1,0,0,0,0
614855718638584_665087780282044,4,129,299,117,100,26,1,1,1,0
614855718638584_665048976952591,4,34,0,0,34,0,0,0,0,0
614855718638584_665046756952813,4,297,1133,444,216,75,1,4,0,1
614855718638584_664626706994818,2,19,0,0,19,0,0,0,0,0
614855718638584_664594240331398,2,18,0,1,18,0,0,0,0,0
614855718638584_664589253665230,4,25,0,0,25,0,0,0,0,0
614855718638584_664587056998783,4,260,1493,338,142,111,0,4,1,2
614855718638584_664564390334383,2,24,0,0,24,0,0,0,0,0
614855718638584_664555990335223,4,17,0,0,17,0,0,0,0,0
614855718638584_664551183669037,4,148,390,210,123,24,1,0,0,0
614855718638584_664449830345839,2,7,0,0,7,0,0,0,0,0
614855718638584_664428803681275,2,17,0,0,17,0,0,0,0,0
614855718638584_664419390348883,4,217,885,248,134,78,2,3,0,0
614855718638584_664412203682935,2,25,0,0,25,0,0,0,0,0
614855718638584_664405820350240,2,29,2,0,28,0,1,0,0,0
614855718638584_664384410352381,4,223,349,251,156,61,3,1,0,2
614855718638584_663837017073787,2,11,0,0,11,0,0,0,0,0
614855718638584_663834237074065,2,17,0,0,17,0,0,0,0,0
614855718638584_663805443743611,2,17,0,1,16,0,1,0,0,0
614855718638584_663798060411016,4,23,0,0,23,0,0,0,0,0
614855718638584_663792283744927,4,275,1113,431,168,105,0,1,1,0
614855718638584_663659100424912,2,17,0,0,17,0,0,0,0,0
614855718638584_663645920426230,2,18,0,1,18,0,0,0,0,0
614855718638584_663624263761729,2,23,0,1,23,0,0,0,0,0
614855718638584_663610747096414,4,300,1532,281,212,82,4,0,2,0
614855718638584_663590623765093,4,14,0,0,14,0,0,0,0,0
614855718638584_663585330432289,4,212,306,303,125,85,1,1,0,0
614855718638584_663029190487903,2,29,2,0,29,0,0,0,0,0
614855718638584_663001890490633,2,17,0,0,17,0,0,0,0,0
614855718638584_662968760493946,2,25,1,0,24,1,0,0,0,0
614855718638584_662958577161631,4,50,0,0,50,0,0,0,0,0
614855718638584_662954463828709,4,306,1259,319,183,119,0,2,1,1
614855718638584_662884110502411,2,36,2,0,34,0,0,0,2,0
614855718638584_662821173842038,4,9,0,0,9,0,0,0,0,0
614855718638584_662805147176974,2,44,2,1,44,0,0,0,0,0
614855718638584_662792640511558,2,23,1,0,23,0,0,0,0,0
614855718638584_662760070514815,4,314,1488,446,206,106,0,0,0,2
614855718638584_662164777241011,2,20,0,1,19,1,0,0,0,0
614855718638584_662146753909480,2,20,0,0,19,0,1,0,0,0
614855718638584_662137653910390,2,18,0,0,18,0,0,0,0,0
614855718638584_662116380579184,2,31,0,0,30,0,1,0,0,0
614855718638584_662097070581115,2,24,2,1,24,0,0,0,0,0
614855718638584_662089490581873,4,36,0,0,36,0,0,0,0,0
614855718638584_662085017248987,4,413,1934,542,248,160,0,3,1,1
614855718638584_661945250596297,2,9,1,1,9,0,0,0,0,0
614855718638584_661921597265329,2,26,0,0,25,1,0,0,0,0
614855718638584_661913563932799,4,45,1,0,45,0,0,0,0,0
614855718638584_661910807266408,4,331,1082,522,238,90,1,2,0,0
614855718638584_661401560650666,2,30,8,0,30,0,0,0,0,0
614855718638584_661396957317793,2,15,2,0,15,0,0,0,0,0
614855718638584_661388843985271,2,23,1,1,23,0,0,0,0,0
614855718638584_661370033987152,2,17,2,0,17,0,0,0,0,0
614855718638584_661353727322116,4,307,847,440,183,117,1,6,0,0
614855718638584_661339897323499,4,33,0,0,33,0,0,0,0,0
614855718638584_661336567323832,4,128,229,229,112,16,0,0,0,0
614855718638584_661071827350306,4,17,0,0,17,0,0,0,0,0
614855718638584_661036827353806,2,17,0,0,17,0,0,0,0,0
614855718638584_661025474021608,4,17,0,0,17,0,0,0,0,0
614855718638584_661015154022640,4,292,1194,379,150,133,0,9,0,0
614855718638584_660951394029016,2,36,3,1,36,0,0,0,0,0
614855718638584_660928557364633,4,248,592,302,160,85,0,3,0,0
614855718638584_660350297422459,4,172,1056,258,68,100,3,1,0,0
614855718638584_660332857424203,2,10,1,0,10,0,0,0,0,0
614855718638584_660318557425633,2,13,1,1,13,0,0,0,0,0
614855718638584_660288854095270,4,35,0,0,35,0,0,0,0,0
614855718638584_660285427428946,4,275,625,491,161,114,0,0,0,0
614855718638584_660178574106298,2,16,0,1,16,0,0,0,0,0
614855718638584_660167747440714,2,27,1,1,27,0,0,0,0,0
614855718638584_660142797443209,2,34,1,1,34,0,0,0,0,0
614855718638584_660135327443956,2,39,2,0,39,0,0,0,0,0
614855718638584_660121364112019,4,30,1,0,30,0,0,0,0,0
614855718638584_660117964112359,4,412,1680,553,255,153,2,2,0,0
614855718638584_659664200824402,2,13,0,0,13,0,0,0,0,0
614855718638584_659647660826056,2,20,0,1,20,0,0,0,0,0
614855718638584_659627350828087,2,9,0,0,9,0,0,0,0,0
614855718638584_659616000829222,4,272,339,158,156,112,3,1,0,0
614855718638584_659568704167285,4,268,816,529,188,73,2,3,1,1
614855718638584_659452837512205,4,19,0,0,19,0,0,0,0,0
614855718638584_659449954179160,4,249,1209,431,163,85,0,1,0,0
614855718638584_659446807512808,2,10,1,0,10,0,0,0,0,0
614855718638584_659441287513360,2,13,0,0,13,0,0,0,0,0
614855718638584_659415130849309,2,40,2,0,40,0,0,0,0,0
614855718638584_659404070850415,4,333,1307,492,233,96,1,2,0,1
614855718638584_658917784232377,4,207,391,259,127,77,2,0,1,0
614855718638584_658891270901695,2,27,2,0,27,0,0,0,0,0
614855718638584_658874127570076,2,38,4,0,38,0,0,0,0,0
614855718638584_658864140904408,4,25,0,0,24,1,0,0,0,0
614855718638584_658860690904753,4,407,1374,757,283,117,3,4,0,0
614855718638584_658739974250158,2,12,0,0,12,0,0,0,0,0
614855718638584_658730790917743,2,9,1,0,8,1,0,0,0,0
614855718638584_658728274251328,4,26,0,0,25,1,0,0,0,0
614855718638584_658721287585360,4,241,383,257,106,135,0,0,0,0
614855718638584_658720187585470,2,3,0,0,3,0,0,0,0,0
614855718638584_658708587586630,2,15,3,0,15,0,0,0,0,0
614855718638584_658684854255670,4,267,859,426,197,67,0,2,1,0
614855718638584_658221737635315,2,23,1,0,23,0,0,0,0,0
614855718638584_658207310970091,4,3,0,0,3,0,0,0,0,0
614855718638584_658205154303640,4,10,0,0,10,0,0,0,0,0
614855718638584_658203487637140,4,214,779,377,143,68,2,1,0,0
614855718638584_658194157638073,2,5,1,0,5,0,0,0,0,0
614855718638584_658183334305822,2,11,0,0,10,1,0,0,0,0
614855718638584_658150884309067,4,248,433,303,172,73,0,3,0,0
614855718638584_658044820986340,2,16,0,0,16,0,0,0,0,0
614855718638584_658026760988146,2,20,0,0,20,0,0,0,0,0
614855718638584_658014050989417,4,212,1006,496,178,32,1,0,0,1
614855718638584_657996410991181,2,14,0,0,14,0,0,0,0,0
614855718638584_657970644327091,4,13,0,0,13,0,0,0,0,0
614855718638584_657966710994151,4,282,1591,438,168,109,2,0,3,0
614855718638584_657326714391484,2,25,1,0,25,0,0,0,0,0
614855718638584_657315634392592,2,8,0,0,8,0,0,0,0,0
614855718638584_657306891060133,4,20,0,0,20,0,0,0,0,0
614855718638584_657304621060360,4,224,545,231,108,111,2,2,0,1
614855718638584_657291671061655,2,14,0,0,14,0,0,0,0,0
614855718638584_657284101062412,2,21,0,0,21,0,0,0,0,0
614855718638584_657271071063715,4,23,1,0,23,0,0,0,0,0
614855718638584_657268211064001,4,195,294,274,115,77,1,2,0,0
614855718638584_657148777742611,4,14,0,0,13,1,0,0,0,0
614855718638584_657139297743559,2,11,0,0,11,0,0,0,0,0
614855718638584_657136384410517,4,42,1,0,41,1,0,0,0,0
614855718638584_657135854410570,4,160,1183,217,81,79,0,0,0,0
614855718638584_657117717745717,2,9,0,0,9,0,0,0,0,0
614855718638584_657111107746378,2,31,0,0,31,0,0,0,0,0
614855718638584_657102341080588,4,182,1142,346,107,70,1,4,0,0
614855718638584_656591024465053,4,29,0,0,29,0,0,0,0,0
614855718638584_656590257798463,4,214,1550,388,157,56,1,0,0,0
614855718638584_656578067799682,2,10,1,0,10,0,0,0,0,0
614855718638584_656566677800821,4,159,175,233,122,36,0,1,0,0
614855718638584_656468967810592,2,22,1,0,21,1,0,0,0,0
614855718638584_656456294478526,2,14,0,0,14,0,0,0,0,0
614855718638584_656449171145905,2,16,1,1,16,0,0,0,0,0
614855718638584_656441167813372,4,13,0,0,13,0,0,0,0,0
614855718638584_656435104480645,4,135,214,159,91,42,1,1,0,0
614855718638584_656418144482341,2,8,0,0,8,0,0,0,0,0
614855718638584_656398754484280,4,233,1168,404,155,76,2,0,0,0
614855718638584_655918701198952,2,12,0,1,12,0,0,0,0,0
614855718638584_655889431201879,2,33,1,0,33,0,0,0,0,0
614855718638584_655876037869885,4,336,1532,428,226,104,2,2,1,1
614855718638584_655843731206449,4,26,0,0,25,1,0,0,0,0
614855718638584_655838204540335,4,233,405,333,181,48,3,1,0,0
614855718638584_655737291217093,2,19,1,0,19,0,0,0,0,0
614855718638584_655718721218950,2,20,0,0,20,0,0,0,0,0
614855718638584_655707144553441,4,183,908,266,122,58,0,2,0,1
614855718638584_655704434553712,2,25,2,0,25,0,0,0,0,0
614855718638584_655685507888938,2,16,2,0,16,0,0,0,0,0
614855718638584_655675774556578,2,49,4,0,49,0,0,0,0,0
614855718638584_655665381224284,4,295,1357,474,235,56,0,2,2,0
614855718638584_655176324606523,2,22,1,0,22,0,0,0,0,0
614855718638584_655153647942124,2,14,1,0,14,0,0,0,0,0
614855718638584_655148354609320,4,14,0,0,14,0,0,0,0,0
614855718638584_655139761276846,4,230,1315,348,127,98,0,4,0,1
614855718638584_655122547945234,2,26,0,0,26,0,0,0,0,0
614855718638584_655111974612958,4,241,336,432,205,33,1,1,1,0
614855718638584_655004377957051,2,19,0,0,19,0,0,0,0,0
614855718638584_655002727957216,2,12,2,0,12,0,0,0,0,0
614855718638584_654997597957729,2,33,3,0,33,0,0,0,0,0
614855718638584_654991124625043,2,10,3,0,10,0,0,0,0,0
614855718638584_654982517959237,4,166,287,153,91,75,0,0,0,0
614855718638584_654981737959315,2,5,1,0,5,0,0,0,0,0
614855718638584_654948681295954,2,32,2,0,32,0,0,0,0,0
614855718638584_654936544630501,4,398,2314,742,320,73,1,3,1,0
614855718638584_654465824677573,4,10,1,0,10,0,0,0,0,0
614855718638584_654460041344818,4,296,1756,422,136,151,1,6,1,1
614855718638584_654432788014210,4,173,221,248,114,53,3,3,0,0
614855718638584_654292114694944,4,29,0,0,29,0,0,0,0,0
614855718638584_654285428028946,4,271,1516,505,172,93,2,1,3,0
614855718638584_654282734695882,2,19,2,0,19,0,0,0,0,0
614855718638584_654253881365434,4,222,1711,463,163,56,1,2,0,0
614855718638584_653790598078429,2,23,1,0,23,0,0,0,0,0
614855718638584_653767774747378,4,17,0,0,17,0,0,0,0,0
614855718638584_653763308081158,4,176,171,146,82,89,3,2,0,0
614855718638584_653755181415304,2,21,0,0,21,0,0,0,0,0
614855718638584_653737321417090,2,30,0,0,30,0,0,0,0,0
614855718638584_653709244753231,4,394,2379,471,229,159,1,3,1,1
614855718638584_653600668097422,2,3,0,0,3,0,0,0,0,0
614855718638584_653573798100109,4,211,948,245,154,57,0,0,0,0
614855718638584_653560938101395,2,24,4,0,24,0,0,0,0,0
614855718638584_653543091436513,4,24,0,0,24,0,0,0,0,0
614855718638584_653539928103496,4,281,1858,339,201,78,0,2,0,0
614855718638584_653088144815341,2,12,0,0,12,0,0,0,0,0
614855718638584_653068921483930,2,5,2,0,5,0,0,0,0,0
614855718638584_653059518151537,2,9,0,0,9,0,0,0,0,0
614855718638584_653046701486152,4,179,306,65,117,60,1,1,0,0
614855718638584_653034401487382,2,20,1,1,20,0,0,0,0,0
614855718638584_653031754820980,4,12,0,0,12,0,0,0,0,0
614855718638584_653025898154899,4,144,238,113,120,23,1,0,0,0
614855718638584_653003591490463,4,120,126,100,98,20,2,0,0,0
614855718638584_652898081501014,2,10,0,0,10,0,0,0,0,0
614855718638584_652880971502725,2,13,2,0,13,0,0,0,0,0
614855718638584_652869934837162,4,13,0,0,13,0,0,0,0,0
614855718638584_652868524837303,4,173,578,153,125,47,0,0,1,0
614855718638584_652860741504748,2,19,0,0,19,0,0,0,0,0
614855718638584_652836964840459,4,30,0,0,30,0,0,0,0,0
